item_nbr,store_nbr,mae,mean_sales,mae_pct,safety_stock,reorder_point,eoq,ABC,XYZ,ABC_XYZ,family,perishable,unit_price,daily_revenue,revenue_at_risk,annual_revenue,annual_revenue_at_risk,stockout_prob,daily_stockout_cost,annual_stockout_cost,current_stock,alert,alert_urgency
1239790,1,3.83,4.26,89.8,13,43,279,A,Z,AZ,DAIRY,1,2.2,9.372,8.426,3420.7799999999997,3075.4900000000002,0.18,1.68696,923.6106,24.0,True,Reorder Now
1239791,1,3.21,5.19,61.8,18,55,308,A,Z,AZ,DAIRY,1,2.2,11.418000000000001,7.062,4167.570000000001,2577.63,0.18,2.05524,1125.2439,74.0,False,OK
1239796,1,3.2,4.79,66.9,15,49,296,A,Z,AZ,DAIRY,1,2.2,10.538,7.040000000000001,3846.37,2569.6000000000004,0.18,1.89684,1038.5199000000002,31.0,True,Reorder Now
1239806,1,2.85,7.7,37.0,18,72,375,A,Y,AY,DAIRY,1,2.2,16.94,6.2700000000000005,6183.1,2288.55,0.08,1.3552000000000002,741.9720000000001,43.0,True,Reorder Now
1239807,1,2.16,3.93,54.9,13,40,268,A,Z,AZ,DAIRY,1,2.2,8.646,4.752000000000001,3155.7900000000004,1734.4800000000002,0.18,1.55628,852.0633000000001,24.0,True,Reorder Now
1239808,1,3.22,3.4,95.0,10,33,249,A,Y,AY,DAIRY,1,2.2,7.48,7.084000000000001,2730.2000000000003,2585.6600000000003,0.08,0.5984,327.624,45.0,False,OK
1239809,1,2.67,4.51,59.2,15,47,287,A,Z,AZ,DAIRY,1,2.2,9.922,5.8740000000000006,3621.53,2144.01,0.18,1.78596,977.8131000000001,56.0,False,OK
1239810,1,3.02,5.3,57.0,17,54,311,A,Y,AY,DAIRY,1,2.2,11.66,6.644000000000001,4255.9,2425.0600000000004,0.08,0.9328000000000001,510.7080000000001,55.0,False,OK
1239815,1,1.21,2.22,54.6,6,21,201,A,Y,AY,DAIRY,1,2.2,4.884000000000001,2.662,1782.6600000000005,971.63,0.08,0.3907200000000001,213.91920000000007,17.0,True,Reorder Now
1239817,1,1.31,2.18,60.0,6,21,200,A,Y,AY,DAIRY,1,2.2,4.796000000000001,2.8820000000000006,1750.5400000000004,1051.9300000000003,0.08,0.3836800000000001,210.06480000000005,31.0,False,OK
1239818,1,1.22,2.39,51.2,7,23,209,A,Z,AZ,DAIRY,1,2.2,5.258000000000001,2.684,1919.1700000000003,979.6600000000001,0.18,0.9464400000000002,518.1759000000001,20.0,True,Reorder Now
1239819,1,1.39,3.14,44.2,8,30,239,A,Z,AZ,DAIRY,1,2.2,6.908000000000001,3.058,2521.4200000000005,1116.1699999999998,0.18,1.24344,680.7834,41.0,False,OK
1239820,1,2.14,3.67,58.3,11,36,259,A,Y,AY,DAIRY,1,2.2,8.074,4.708000000000001,2947.0099999999998,1718.4200000000003,0.08,0.64592,353.6412,33.0,True,Reorder Now
1239846,1,1.49,2.77,53.6,7,27,225,A,Z,AZ,DAIRY,1,2.2,6.094,3.278,2224.31,1196.47,0.18,1.0969200000000001,600.5637,23.0,True,Reorder Now
1239852,1,4.32,7.75,55.8,27,81,376,A,Z,AZ,POULTRY,1,6.0,46.5,25.92,16972.5,9460.800000000001,0.18,8.37,4582.575,77.0,True,Reorder Now
1239854,1,3.32,4.04,82.2,11,39,272,A,Y,AY,POULTRY,1,6.0,24.240000000000002,19.919999999999998,8847.6,7270.799999999999,0.08,1.9392000000000003,1061.7120000000002,30.0,True,Reorder Now
1239856,1,3.47,6.03,57.6,18,60,332,A,Y,AY,POULTRY,1,6.0,36.18,20.82,13205.7,7599.3,0.08,2.8944,1584.6840000000002,78.0,False,OK
1239857,1,2.05,3.75,54.7,10,36,262,A,Y,AY,POULTRY,1,6.0,22.5,12.299999999999999,8212.5,4489.5,0.08,1.8,985.5,36.0,True,Reorder Now
1239858,1,3.76,7.84,48.0,21,76,378,A,Y,AY,POULTRY,1,6.0,47.04,22.56,17169.6,8234.4,0.08,3.7632,2060.352,52.0,True,Reorder Now
1239859,1,8.91,15.15,58.8,61,167,526,A,Z,AZ,POULTRY,1,6.0,90.9,53.46,33178.5,19512.9,0.18,16.362000000000002,8958.195000000002,247.0,False,OK
1239860,1,3.62,7.73,46.8,20,74,376,A,Y,AY,POULTRY,1,6.0,46.38,21.72,16928.7,7927.799999999999,0.08,3.7104000000000004,2031.444,64.0,True,Reorder Now
1239861,1,2.7,6.91,39.0,15,64,355,A,Y,AY,POULTRY,1,6.0,41.46,16.200000000000003,15132.9,5913.000000000001,0.08,3.3168,1815.948,67.0,False,OK
1239867,1,2.82,6.63,42.5,15,61,348,A,Z,AZ,POULTRY,1,6.0,39.78,16.919999999999998,14519.7,6175.799999999999,0.18,7.1604,3920.3189999999995,91.0,False,OK
1239868,1,3.57,6.46,55.2,18,63,343,A,Z,AZ,POULTRY,1,6.0,38.76,21.419999999999998,14147.4,7818.299999999999,0.18,6.976799999999999,3819.798,72.0,False,OK
1239875,1,7.2,7.62,94.5,28,81,373,A,Y,AY,POULTRY,1,6.0,45.72,43.2,16687.8,15768.000000000002,0.08,3.6576,2002.5359999999998,44.0,True,Reorder Now
1239877,1,5.93,15.3,38.8,39,146,528,A,Y,AY,POULTRY,1,6.0,91.80000000000001,35.58,33507.00000000001,12986.699999999999,0.08,7.344000000000001,4020.8400000000006,223.0,False,OK
1239890,1,3.84,9.32,41.2,23,88,412,A,Y,AY,POULTRY,1,6.0,55.92,23.04,20410.8,8409.6,0.08,4.4736,2449.2960000000003,101.0,False,OK
1239897,1,7.15,24.96,28.7,42,217,675,A,Z,AZ,POULTRY,1,6.0,149.76,42.900000000000006,54662.399999999994,15658.500000000002,0.18,26.956799999999998,14758.848,174.0,True,Reorder Now
1239899,1,3.91,7.38,53.0,20,72,367,A,Y,AY,POULTRY,1,6.0,44.28,23.46,16162.2,8562.9,0.08,3.5424,1939.4640000000002,41.0,True,Reorder Now
1239901,1,3.59,8.63,41.7,20,80,397,A,Z,AZ,POULTRY,1,6.0,51.78,21.54,18899.7,7862.099999999999,0.18,9.3204,5102.919,108.0,False,OK
1239902,1,3.21,8.59,37.4,20,80,396,A,Z,AZ,POULTRY,1,6.0,51.54,19.259999999999998,18812.1,7029.9,0.18,9.277199999999999,5079.266999999999,92.0,False,OK
1239905,1,1.3,3.0,43.4,9,30,234,A,Y,AY,DAIRY,1,2.2,6.6000000000000005,2.8600000000000003,2409.0,1043.9,0.08,0.528,289.08,31.0,False,OK
1239906,1,1.79,3.28,54.5,11,34,245,A,Y,AY,DAIRY,1,2.2,7.216,3.9380000000000006,2633.84,1437.3700000000001,0.08,0.57728,316.0608,50.0,False,OK
1239908,1,1.84,4.11,44.8,10,38,274,A,Y,AY,DAIRY,1,2.2,9.042000000000002,4.048000000000001,3300.3300000000004,1477.5200000000004,0.08,0.7233600000000001,396.03960000000006,51.0,False,OK
1239911,1,1.84,3.8,48.4,10,37,263,A,Y,AY,DAIRY,1,2.2,8.36,4.048000000000001,3051.3999999999996,1477.5200000000004,0.08,0.6688,366.168,22.0,True,Reorder Now
1239912,1,3.22,7.0,46.0,18,67,357,A,Y,AY,DAIRY,1,2.2,15.400000000000002,7.084000000000001,5621.000000000001,2585.6600000000003,0.08,1.2320000000000002,674.5200000000001,52.0,True,Reorder Now
1239913,1,1.22,2.13,57.3,6,21,197,A,Y,AY,DAIRY,1,2.2,4.686,2.684,1710.3899999999999,979.6600000000001,0.08,0.37488,205.2468,15.0,True,Reorder Now
1239914,1,2.12,3.34,63.5,10,34,247,A,Z,AZ,DAIRY,1,2.2,7.348,4.664000000000001,2682.02,1702.3600000000001,0.18,1.3226399999999998,724.1453999999999,44.0,False,OK
1239918,1,2.35,3.09,76.2,13,35,237,A,Y,AY,DAIRY,1,2.2,6.798,5.170000000000001,2481.27,1887.0500000000004,0.08,0.54384,297.75239999999997,15.0,True,Critical
1239954,1,1.17,1.74,67.2,5,17,178,A,Y,AY,DAIRY,1,2.2,3.8280000000000003,2.574,1397.22,939.51,0.08,0.30624,167.6664,18.0,False,OK
1239955,1,1.55,2.4,64.4,8,25,209,A,Y,AY,DAIRY,1,2.2,5.28,3.4100000000000006,1927.2,1244.6500000000003,0.08,0.42240000000000005,231.264,33.0,False,OK
1239956,1,1.37,2.26,60.7,8,24,203,A,Y,AY,DAIRY,1,2.2,4.9719999999999995,3.0140000000000007,1814.7799999999997,1100.1100000000004,0.08,0.39775999999999995,217.77359999999996,35.0,False,OK
1246758,1,5.09,8.14,62.5,46,103,385,A,Z,AZ,GROCERY I,0,2.5,20.35,12.725,7427.750000000001,4644.625,0.18,3.6630000000000003,1336.9950000000001,83.0,True,Reorder Now
1246784,1,3.06,4.31,71.0,16,46,280,A,Z,AZ,GROCERY I,0,2.5,10.774999999999999,7.65,3932.8749999999995,2792.25,0.18,1.9394999999999998,707.9174999999999,64.0,False,OK
1246785,1,1.48,2.65,55.6,9,27,220,A,Z,AZ,GROCERY I,0,2.5,6.625,3.7,2418.125,1350.5,0.18,1.1925,435.2625,14.0,True,Reorder Now
1254013,1,2.91,4.44,65.5,13,44,285,A,Z,AZ,PERSONAL CARE,0,5.0,22.200000000000003,14.55,8103.000000000001,5310.75,0.18,3.9960000000000004,1458.5400000000002,62.0,False,OK
1305845,1,3.38,6.65,50.8,17,64,348,A,Y,AY,DELI,1,4.5,29.925,15.209999999999999,10922.625,5551.65,0.08,2.394,1310.7150000000001,35.0,True,Reorder Now
1306197,1,0.93,2.04,45.6,5,19,193,A,Z,AZ,CLEANING,0,4.0,8.16,3.72,2978.4,1357.8000000000002,0.18,1.4687999999999999,536.112,17.0,True,Reorder Now
1306198,1,2.75,5.21,52.8,19,55,308,A,Z,AZ,CLEANING,0,4.0,20.84,11.0,7606.6,4015.0,0.18,3.7512,1369.1879999999999,75.0,False,OK
1309246,1,5.42,12.67,42.8,26,115,481,A,Y,AY,BREAD/BAKERY,1,1.5,19.005,8.129999999999999,6936.825,2967.45,0.08,1.5204,832.4190000000001,67.0,True,Reorder Now
1309297,1,22.19,21.11,105.1,85,233,621,A,Z,AZ,BEVERAGES,0,3.0,63.33,66.57000000000001,23115.45,24298.050000000003,0.18,11.3994,4160.781,157.0,True,Reorder Now
1313222,1,2.34,4.71,49.5,13,46,293,A,Z,AZ,BREAD/BAKERY,1,1.5,7.0649999999999995,3.51,2578.725,1281.1499999999999,0.18,1.2716999999999998,696.2557499999999,58.0,False,OK
1313223,1,3.76,5.95,63.2,15,57,330,A,Y,AY,BREAD/BAKERY,1,1.5,8.925,5.64,3257.6250000000005,2058.6,0.08,0.7140000000000001,390.915,72.0,False,OK
1314409,1,2.58,3.92,65.9,18,45,267,A,Z,AZ,GROCERY I,0,2.5,9.8,6.45,3577.0000000000005,2354.25,0.18,1.764,643.86,53.0,False,OK
1322479,1,5.05,12.53,40.3,25,113,478,A,Y,AY,GROCERY I,0,2.5,31.325,12.625,11433.625,4608.125,0.08,2.506,914.6899999999999,139.0,False,OK
1328495,1,5.29,3.95,134.0,32,60,268,A,Z,AZ,BEVERAGES,0,3.0,11.850000000000001,15.870000000000001,4325.250000000001,5792.55,0.18,2.133,778.545,63.0,False,OK
1328907,1,2.62,4.95,53.0,14,49,300,A,Y,AY,PERSONAL CARE,0,5.0,24.75,13.100000000000001,9033.75,4781.500000000001,0.08,1.98,722.7,34.0,True,Reorder Now
1333307,1,8.69,25.02,34.7,49,224,676,A,Y,AY,BREAD/BAKERY,1,1.5,37.53,13.035,13698.45,4757.775,0.08,3.0024,1643.8139999999999,183.0,True,Reorder Now
1333994,1,2.55,4.87,52.4,14,48,298,A,Z,AZ,GROCERY I,0,2.5,12.175,6.375,4443.875,2326.875,0.18,2.1915,799.8975,30.0,True,Reorder Now
1342003,1,3.24,5.12,63.3,17,53,306,A,Y,AY,GROCERY I,0,2.5,12.8,8.100000000000001,4672.0,2956.5000000000005,0.08,1.024,373.76,79.0,False,OK
1342006,1,1.48,2.17,68.1,5,21,199,A,Y,AY,GROCERY I,0,2.5,5.425,3.7,1980.125,1350.5,0.08,0.434,158.41,23.0,False,OK
1342008,1,2.29,2.78,82.5,7,26,225,A,Z,AZ,GROCERY I,0,2.5,6.949999999999999,5.725,2536.7499999999995,2089.625,0.18,1.251,456.61499999999995,23.0,True,Reorder Now
1342009,1,1.4,2.61,53.6,7,26,218,A,Y,AY,GROCERY I,0,2.5,6.5249999999999995,3.5,2381.625,1277.5,0.08,0.522,190.53,25.0,True,Reorder Now
1346627,1,1.3,2.36,55.1,6,23,208,A,Z,AZ,CLEANING,0,4.0,9.44,5.2,3445.6,1898.0,0.18,1.6991999999999998,620.208,35.0,False,OK
1346628,1,1.02,1.83,55.9,4,17,183,A,Y,AY,CLEANING,0,4.0,7.32,4.08,2671.8,1489.2,0.08,0.5856,213.744,10.0,True,Reorder Now
1346636,1,2.16,2.87,75.3,11,31,229,A,Z,AZ,CLEANING,0,4.0,11.48,8.64,4190.2,3153.6000000000004,0.18,2.0664,754.2359999999999,34.0,False,OK
1346637,1,2.48,3.61,68.8,14,39,257,A,Y,AY,CLEANING,0,4.0,14.44,9.92,5270.599999999999,3620.8,0.08,1.1552,421.648,39.0,True,Reorder Now
1346638,1,2.66,3.96,67.1,11,39,269,A,Z,AZ,CLEANING,0,4.0,15.84,10.64,5781.6,3883.6000000000004,0.18,2.8512,1040.6879999999999,44.0,False,OK
1353189,1,2.9,4.12,70.5,14,43,274,A,Y,AY,DELI,1,4.5,18.54,13.049999999999999,6767.099999999999,4763.25,0.08,1.4831999999999999,812.0519999999999,18.0,True,Critical
1354380,1,1.86,3.48,53.5,13,38,252,A,Z,AZ,GROCERY I,0,2.5,8.7,4.65,3175.4999999999995,1697.2500000000002,0.18,1.5659999999999998,571.5899999999999,55.0,False,OK
1354383,1,0.71,1.7,41.6,4,16,176,A,Z,AZ,GROCERY I,0,2.5,4.25,1.775,1551.25,647.875,0.18,0.765,279.225,24.0,False,OK
1354711,1,3.1,6.42,48.3,16,61,342,A,Z,AZ,GROCERY I,0,2.5,16.05,7.75,5858.25,2828.75,0.18,2.8890000000000002,1054.4850000000001,66.0,False,OK
1354712,1,4.54,7.83,58.0,28,82,378,A,Z,AZ,GROCERY I,0,2.5,19.575,11.35,7144.875,4142.75,0.18,3.5235,1286.0774999999999,101.0,False,OK
1371618,1,1.52,3.29,46.2,8,32,245,A,Z,AZ,PERSONAL CARE,0,5.0,16.45,7.6,6004.25,2774.0,0.18,2.961,1080.7649999999999,48.0,False,OK
1391549,1,2.44,3.65,66.7,11,36,258,A,Z,AZ,GROCERY I,0,2.5,9.125,6.1,3330.625,2226.5,0.18,1.6424999999999998,599.5124999999999,45.0,False,OK
1397060,1,3.02,4.81,62.8,15,48,296,A,Z,AZ,BEVERAGES,0,3.0,14.43,9.06,5266.95,3306.9,0.18,2.5974,948.0509999999999,28.0,True,Reorder Now
1397061,1,9.78,15.93,61.4,48,160,539,A,Z,AZ,BEVERAGES,0,3.0,47.79,29.339999999999996,17443.35,10709.099999999999,0.18,8.6022,3139.803,175.0,False,OK
1397062,1,6.57,9.46,69.4,30,96,416,A,Z,AZ,BEVERAGES,0,3.0,28.380000000000003,19.71,10358.7,7194.150000000001,0.18,5.1084000000000005,1864.5660000000003,108.0,False,OK
1404385,1,1.53,2.0,76.6,6,20,191,A,Z,AZ,BEVERAGES,0,3.0,6.0,4.59,2190.0,1675.35,0.18,1.08,394.20000000000005,18.0,True,Reorder Now
1418845,1,5.28,8.07,65.3,28,85,384,A,Z,AZ,GROCERY I,0,2.5,20.175,13.200000000000001,7363.875,4818.0,0.18,3.6315,1325.4975,109.0,False,OK
1427659,1,6.75,28.37,23.8,49,247,720,A,Z,AZ,DAIRY,1,2.2,62.41400000000001,14.850000000000001,22781.110000000004,5420.250000000001,0.18,11.234520000000002,6150.899700000002,376.0,False,OK
1428328,1,10.9,20.19,54.0,65,207,607,A,Z,AZ,BEVERAGES,0,3.0,60.57000000000001,32.7,22108.050000000003,11935.500000000002,0.18,10.902600000000001,3979.4490000000005,313.0,False,OK
1428331,1,2.67,6.13,43.5,14,57,335,A,Z,AZ,BEVERAGES,0,3.0,18.39,8.01,6712.35,2923.65,0.18,3.3102,1208.223,54.0,True,Reorder Now
1430040,1,11.96,21.29,56.2,69,218,623,A,Z,AZ,BEVERAGES,0,3.0,63.87,35.88,23312.55,13096.2,0.18,11.496599999999999,4196.259,117.0,True,Reorder Now
1430041,1,6.25,13.63,45.9,35,131,499,A,Z,AZ,BEVERAGES,0,3.0,40.89,18.75,14924.85,6843.75,0.18,7.3602,2686.473,207.0,False,OK
1455482,1,3.65,6.64,55.0,19,66,348,A,Z,AZ,BEVERAGES,0,3.0,19.919999999999998,10.95,7270.799999999999,3996.7499999999995,0.18,3.5855999999999995,1308.7439999999997,93.0,False,OK
1456881,1,2.71,4.78,56.8,14,47,295,A,Z,AZ,HOME CARE,0,3.0,14.34,8.129999999999999,5234.1,2967.45,0.18,2.5812,942.138,26.0,True,Reorder Now
1457012,1,2.6,5.46,47.7,20,58,316,A,Z,AZ,HOME CARE,0,3.0,16.38,7.800000000000001,5978.7,2847.0000000000005,0.18,2.9484,1076.166,87.0,False,OK
1457175,1,2.13,2.92,72.9,7,28,231,A,Y,AY,HOME CARE,0,3.0,8.76,6.39,3197.4,2332.35,0.08,0.7008,255.792,40.0,False,OK
1457176,1,2.22,2.95,75.3,8,29,232,A,Y,AY,HOME CARE,0,3.0,8.850000000000001,6.66,3230.2500000000005,2430.9,0.08,0.7080000000000001,258.42,30.0,False,OK
1457179,1,10.81,13.09,82.6,66,157,489,A,Z,AZ,HOME CARE,0,3.0,39.269999999999996,32.43,14333.55,11836.95,0.18,7.068599999999999,2580.0389999999998,174.0,False,OK
1457181,1,1.53,4.26,35.9,10,40,279,A,Z,AZ,HOME CARE,0,3.0,12.78,4.59,4664.7,1675.35,0.18,2.3004,839.646,35.0,True,Reorder Now
1457182,1,1.56,2.85,54.8,8,28,228,A,Z,AZ,HOME CARE,0,3.0,8.55,4.68,3120.7500000000005,1708.1999999999998,0.18,1.5390000000000001,561.735,13.0,True,Critical
1457183,1,1.97,3.33,59.2,7,31,246,A,Z,AZ,HOME CARE,0,3.0,9.99,5.91,3646.35,2157.15,0.18,1.7982,656.343,25.0,True,Reorder Now
1457184,1,1.59,2.54,62.7,7,25,215,A,Y,AY,HOME CARE,0,3.0,7.62,4.7700000000000005,2781.3,1741.0500000000002,0.08,0.6096,222.50400000000002,34.0,False,OK
1457217,1,1.54,3.18,48.4,8,31,241,A,Y,AY,HOME CARE,0,3.0,9.540000000000001,4.62,3482.1000000000004,1686.3,0.08,0.7632000000000001,278.56800000000004,13.0,True,Critical
1457231,1,1.97,3.81,51.6,9,36,264,A,Z,AZ,HOME CARE,0,3.0,11.43,5.91,4171.95,2157.15,0.18,2.0574,750.9509999999999,29.0,True,Reorder Now
1457328,1,2.65,6.23,42.5,15,58,337,A,Y,AY,HOME CARE,0,3.0,18.69,7.949999999999999,6821.85,2901.7499999999995,0.08,1.4952,545.748,51.0,True,Reorder Now
1457337,1,2.92,9.73,30.0,18,86,421,A,Y,AY,HOME CARE,0,3.0,29.19,8.76,10654.35,3197.4,0.08,2.3352,852.348,90.0,False,OK
1457338,1,4.25,6.19,68.7,14,58,336,A,Y,AY,HOME CARE,0,3.0,18.57,12.75,6778.05,4653.75,0.08,1.4856,542.244,87.0,False,OK
1457341,1,3.29,9.65,34.1,18,85,420,A,Y,AY,HOME CARE,0,3.0,28.950000000000003,9.870000000000001,10566.750000000002,3602.55,0.08,2.3160000000000003,845.3400000000001,69.0,True,Reorder Now
1459058,1,3.27,7.57,43.3,19,72,372,A,Z,AZ,GROCERY I,0,2.5,18.925,8.175,6907.625,2983.8750000000005,0.18,3.4065,1243.3725,59.0,True,Reorder Now
1463507,1,5.28,6.28,84.1,22,66,339,A,Z,AZ,BEVERAGES,0,3.0,18.84,15.84,6876.6,5781.6,0.18,3.3912,1237.788,85.0,False,OK
1463509,1,3.36,5.38,62.3,20,57,313,A,Z,AZ,BEVERAGES,0,3.0,16.14,10.08,5891.1,3679.2,0.18,2.9052,1060.398,54.0,True,Reorder Now
1463510,1,3.72,5.43,68.5,16,54,315,A,Z,AZ,BEVERAGES,0,3.0,16.29,11.16,5945.849999999999,4073.4,0.18,2.9322,1070.253,36.0,True,Reorder Now
1463609,1,1.67,1.8,92.6,5,17,181,A,Z,AZ,BEVERAGES,0,3.0,5.4,5.01,1971.0000000000002,1828.6499999999999,0.18,0.972,354.78,16.0,True,Reorder Now
1463625,1,2.32,4.05,57.3,11,40,272,A,Z,AZ,BEVERAGES,0,3.0,12.149999999999999,6.959999999999999,4434.749999999999,2540.3999999999996,0.18,2.187,798.255,23.0,True,Reorder Now
1463626,1,3.08,5.45,56.6,17,55,315,A,Z,AZ,BEVERAGES,0,3.0,16.35,9.24,5967.750000000001,3372.6,0.18,2.943,1074.195,34.0,True,Reorder Now
1463637,1,2.33,4.3,54.1,11,41,280,A,Y,AY,BEVERAGES,0,3.0,12.899999999999999,6.99,4708.499999999999,2551.35,0.08,1.0319999999999998,376.67999999999995,41.0,True,Reorder Now
1463765,1,2.42,5.25,46.1,18,55,310,A,Z,AZ,BEVERAGES,0,3.0,15.75,7.26,5748.75,2649.9,0.18,2.835,1034.775,50.0,True,Reorder Now
1463771,1,3.69,7.0,52.7,18,67,357,A,Z,AZ,BEVERAGES,0,3.0,21.0,11.07,7665.0,4040.55,0.18,3.78,1379.6999999999998,100.0,False,OK
1463773,1,2.15,5.43,39.7,14,52,315,A,Z,AZ,BEVERAGES,0,3.0,16.29,6.449999999999999,5945.849999999999,2354.2499999999995,0.18,2.9322,1070.253,43.0,True,Reorder Now
1463786,1,2.22,4.0,55.4,11,39,270,A,Z,AZ,BEVERAGES,0,3.0,12.0,6.66,4380.0,2430.9,0.18,2.16,788.4000000000001,43.0,False,OK
1463787,1,5.91,9.42,62.7,29,95,415,A,Z,AZ,BEVERAGES,0,3.0,28.259999999999998,17.73,10314.9,6471.45,0.18,5.086799999999999,1856.6819999999998,110.0,False,OK
1463797,1,7.29,9.08,80.3,67,130,407,A,Z,AZ,BEVERAGES,0,3.0,27.240000000000002,21.87,9942.6,7982.55,0.18,4.9032,1789.668,54.0,True,Critical
1463798,1,4.33,8.05,53.8,23,80,383,A,Z,AZ,BEVERAGES,0,3.0,24.150000000000002,12.99,8814.75,4741.35,0.18,4.347,1586.6550000000002,96.0,False,OK
1463801,1,3.51,4.52,77.6,14,46,287,A,Z,AZ,BEVERAGES,0,3.0,13.559999999999999,10.53,4949.4,3843.45,0.18,2.4408,890.8919999999999,28.0,True,Reorder Now
1463806,1,1.24,2.31,53.7,7,23,205,A,Z,AZ,BEVERAGES,0,3.0,6.93,3.7199999999999998,2529.45,1357.8,0.18,1.2473999999999998,455.30099999999993,36.0,False,OK
1463807,1,4.28,4.5,95.0,38,70,287,A,Z,AZ,BEVERAGES,0,3.0,13.5,12.84,4927.5,4686.6,0.18,2.4299999999999997,886.9499999999999,40.0,True,Reorder Now
1463810,1,24.8,41.21,60.2,155,444,867,A,Z,AZ,BEVERAGES,0,3.0,123.63,74.4,45124.95,27156.000000000004,0.18,22.2534,8122.491,399.0,True,Reorder Now
1463812,1,8.34,8.74,95.5,32,93,399,A,Z,AZ,BEVERAGES,0,3.0,26.22,25.02,9570.3,9132.3,0.18,4.7196,1722.654,47.0,True,Reorder Now
1463814,1,34.55,57.22,60.4,205,605,1022,A,Z,AZ,BEVERAGES,0,3.0,171.66,103.64999999999999,62655.9,37832.25,0.18,30.898799999999998,11278.062,966.0,False,OK
1463819,1,3.91,7.61,51.4,19,73,373,A,Z,AZ,BEVERAGES,0,3.0,22.830000000000002,11.73,8332.95,4281.45,0.18,4.1094,1499.931,73.0,True,Reorder Now
1463820,1,6.02,10.5,57.3,28,102,438,A,Z,AZ,BEVERAGES,0,3.0,31.5,18.06,11497.5,6591.9,0.18,5.67,2069.55,114.0,False,OK
1463823,1,12.51,19.88,62.9,50,190,602,A,Z,AZ,BEVERAGES,0,3.0,59.64,37.53,21768.6,13698.45,0.18,10.735199999999999,3918.3479999999995,91.0,True,Critical
1463825,1,8.55,18.32,46.7,50,178,578,A,Z,AZ,BEVERAGES,0,3.0,54.96,25.650000000000002,20060.4,9362.25,0.18,9.8928,3610.872,231.0,False,OK
1463855,1,4.63,4.3,107.8,15,46,280,A,Z,AZ,BEVERAGES,0,3.0,12.899999999999999,13.89,4708.499999999999,5069.85,0.18,2.3219999999999996,847.5299999999999,30.0,True,Reorder Now
1463857,1,4.35,7.31,59.5,24,75,365,A,Y,AY,BEVERAGES,0,3.0,21.93,13.049999999999999,8004.45,4763.25,0.08,1.7544,640.356,111.0,False,OK
1463860,1,4.16,6.98,59.6,20,69,357,A,Y,AY,BEVERAGES,0,3.0,20.94,12.48,7643.1,4555.2,0.08,1.6752000000000002,611.4480000000001,45.0,True,Reorder Now
1463862,1,6.15,15.6,39.4,35,144,534,A,Z,AZ,BEVERAGES,0,3.0,46.8,18.450000000000003,17082.0,6734.250000000001,0.18,8.424,3074.7599999999998,91.0,True,Reorder Now
1463865,1,4.1,7.81,52.5,23,78,378,A,Z,AZ,BEVERAGES,0,3.0,23.43,12.299999999999999,8551.95,4489.5,0.18,4.2174,1539.3509999999999,35.0,True,Critical
1463866,1,6.79,16.27,41.7,38,152,545,A,Z,AZ,BEVERAGES,0,3.0,48.81,20.37,17815.65,7435.05,0.18,8.7858,3206.817,147.0,True,Reorder Now
1463867,1,5.92,5.09,116.2,14,50,305,A,Y,AY,BEVERAGES,0,3.0,15.27,17.759999999999998,5573.55,6482.4,0.08,1.2216,445.884,54.0,False,OK
1463881,1,7.2,12.14,59.3,40,125,471,A,Z,AZ,BEVERAGES,0,3.0,36.42,21.6,13293.300000000001,7884.000000000001,0.18,6.5556,2392.794,60.0,True,Critical
1463885,1,5.33,8.84,60.3,30,92,402,A,Z,AZ,BEVERAGES,0,3.0,26.52,15.99,9679.8,5836.35,0.18,4.7736,1742.364,122.0,False,OK
1463896,1,4.9,8.42,58.1,22,81,392,A,Z,AZ,BEVERAGES,0,3.0,25.259999999999998,14.700000000000001,9219.9,5365.5,0.18,4.546799999999999,1659.5819999999997,76.0,True,Reorder Now
1463897,1,3.18,5.76,55.2,19,60,324,A,Y,AY,BEVERAGES,0,3.0,17.28,9.540000000000001,6307.200000000001,3482.1000000000004,0.08,1.3824,504.576,62.0,False,OK
1463898,1,2.86,4.2,68.2,14,44,277,A,Y,AY,BEVERAGES,0,3.0,12.600000000000001,8.58,4599.000000000001,3131.7,0.08,1.0080000000000002,367.9200000000001,41.0,True,Reorder Now
1463899,1,4.92,4.41,111.4,14,45,284,A,Y,AY,BEVERAGES,0,3.0,13.23,14.76,4828.95,5387.4,0.08,1.0584,386.31600000000003,40.0,True,Reorder Now
1463992,1,14.02,59.53,23.5,87,504,1042,A,Z,AZ,BEVERAGES,0,3.0,178.59,42.06,65185.35,15351.900000000001,0.18,32.1462,11733.363,540.0,False,OK
1463993,1,10.82,53.28,20.3,83,456,986,A,Z,AZ,BEVERAGES,0,3.0,159.84,32.46,58341.6,11847.9,0.18,28.7712,10501.488,267.0,True,Reorder Now
1463994,1,7.19,16.34,44.0,38,152,546,A,Z,AZ,BEVERAGES,0,3.0,49.019999999999996,21.57,17892.3,7873.05,0.18,8.823599999999999,3220.6139999999996,94.0,True,Reorder Now
1463998,1,3.37,4.56,73.9,17,49,289,A,Z,AZ,BEVERAGES,0,3.0,13.68,10.11,4993.2,3690.1499999999996,0.18,2.4623999999999997,898.7759999999998,70.0,False,OK
1464002,1,15.61,14.81,105.5,94,198,520,A,Z,AZ,BEVERAGES,0,3.0,44.43,46.83,16216.95,17092.95,0.18,7.9974,2919.051,304.0,False,OK
